# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Sat Mar 19 14:45:28 CET 2016
# isochrones PARSEC release v1.2S + COLIBRI release PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Rosenfield et al. (2016, arXiv:1603.05283)
# Photometric system: HST/WFC3 UVIS channel, chip 2 (final throughputs)
# Attention: photometry includes extinction of Av=0.124
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00400	Y = 0.25600	[M/H] = -0.583	eta_R = 0.200	Age = 	1.1000e+01 yr
#	Includes interstellar extinction of Av = 0.1240 mag
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    F200LP2 F218W2  F225W2  F275W2  F336W2  F350LP2 F390W2  F438W2  F475W2  F555W2  F600LP2 F606W2  F625W2  F775W2  F814W2  F850LP2	C/O	M_hec	period	pmode	logMdot	slope	int_IMF	stage
	0.004000	1.0414	1.6499999762	1.6500	3.0116	3.5985	0.9899	-2.759	-1.838	6.057	6.229	5.994	1.784	-2.046	0.715	-0.039	-0.889	-1.557	-2.955	-2.074	-2.361	-3.094	-3.218	-3.556	0.4787	0.0000	13.5	1	-14.698	0.000	3.2442421913	0
	0.004000	1.0414	1.7000000477	1.7000	3.0314	3.5988	0.9843	-2.809	-1.890	6.004	6.177	5.941	1.728	-2.098	0.661	-0.093	-0.943	-1.611	-3.006	-2.127	-2.413	-3.145	-3.269	-3.606	0.4787	0.0000	13.7	1	-14.726	0.000	3.2485761642	0
	0.004000	1.0414	1.7500000000	1.7500	3.0625	3.5982	0.9632	-2.886	-1.962	5.940	6.105	5.888	1.684	-2.170	0.605	-0.154	-1.008	-1.678	-3.081	-2.197	-2.484	-3.220	-3.344	-3.683	0.4787	0.0000	14.3	1	-14.752	0.000	3.2526168823	0
	0.004000	1.0414	1.7999999523	1.8000	3.0769	3.5988	0.9634	-2.922	-2.003	5.895	6.065	5.839	1.629	-2.211	0.556	-0.201	-1.054	-1.723	-3.120	-2.240	-2.526	-3.259	-3.383	-3.720	0.4787	0.0000	14.4	1	-14.778	0.000	3.2563917637	0
	0.004000	1.0414	1.8500000238	1.8500	3.1059	3.5982	0.9440	-2.995	-2.070	5.835	5.998	5.790	1.587	-2.278	0.503	-0.258	-1.115	-1.786	-3.189	-2.306	-2.593	-3.329	-3.453	-3.792	0.4787	0.0000	15.0	1	-14.802	0.000	3.2599251270	0
	0.004000	1.0414	1.8999999762	1.9000	3.1240	3.5984	0.9382	-3.040	-2.117	5.789	5.952	5.744	1.540	-2.325	0.456	-0.305	-1.162	-1.834	-3.236	-2.353	-2.640	-3.375	-3.499	-3.837	0.4787	0.0000	15.3	1	-14.826	0.000	3.2632381916	0
	0.004000	1.0414	1.9500000477	1.9500	3.1478	3.5980	0.9241	-3.100	-2.173	5.738	5.896	5.699	1.501	-2.381	0.409	-0.354	-1.214	-1.887	-3.293	-2.408	-2.696	-3.433	-3.557	-3.897	0.4787	0.0000	15.8	1	-14.848	0.000	3.2663500309	0
	0.004000	1.0414	2.0000000000	2.0000	3.1662	3.5981	0.9171	-3.145	-2.220	5.691	5.850	5.655	1.456	-2.428	0.363	-0.400	-1.261	-1.934	-3.340	-2.455	-2.742	-3.479	-3.604	-3.943	0.4787	0.0000	16.1	1	-14.871	0.000	3.2692775726	0
	0.004000	1.0414	2.0499999523	2.0500	3.1833	3.5982	0.9114	-3.188	-2.264	5.647	5.806	5.612	1.412	-2.472	0.319	-0.445	-1.306	-1.979	-3.384	-2.500	-2.787	-3.523	-3.647	-3.986	0.4787	0.0000	16.3	1	-14.893	0.000	3.2720313072	0
	0.004000	1.0414	2.0999999046	2.1000	3.2039	3.5981	0.9006	-3.240	-2.314	5.601	5.757	5.570	1.373	-2.522	0.275	-0.490	-1.354	-2.028	-3.434	-2.549	-2.836	-3.573	-3.698	-4.037	0.4787	0.0000	16.7	1	-14.915	0.000	3.2746226788	0
